"","Group.1","x"
"1040","32033",784.7
"1041","33001",62175.9658527196
"1042","33002",123.219999999999
"1043","33003",3878.73921641413
"1044","33004",3424.94013508599
"1045","33005",1629.32571428571
"1046","33006",1385.28906944444
"1047","33008",35367.5283934736
"1048","33009",16109.0823100171
"1049","33010",23790.9198372513
"1050","33011",691.7
"1051","33012",105939.897603876
"1052","33013",6024.99183696536
"1053","33014",276261.119986237
"1054","33015",113136.979557908
"1055","33016",121.47
"1056","33017",1794.12400840744
"1057","33018",7086.46561096481
"1058","33019",2717.02321890697
"1059","33020",7255.63057986618
"1060","33022",3529.45625319422
"1061","33023",129.929999999999
"1062","33025",8335.98361011958
"1063","33027",10302.4372972395
"1064","33028",21061.4707467215
"1065","33029",861.589443892749
"1066","33030",79.84
"1067","33031",1618.94
"1068","33032",2739.8543361441
"1069","33033",6724.7888585254
"1070","33034",12120.4278206765
"1071","33037",18741.5028452131
"1072","33038",10260.9254092813
"1073","33039",105967.325906396
"1074","33040",3385.41800706789
"1075","33041",7592.04004547307
"1076","33042",12526.2660262528
"1077","33043",10635.8900212476
"1078","33044",2243.24520342319
"1079","33045",4674.41001291027
"1080","33046",395.66
"1081","33047",832.698274159105
"1082","33048",5293.77760312722
"1083","33049",724.569999999999
"1084","33050",7511.32369548847
"1085","33052",2163.86793686796
"1086","33053",41081.5180518216
"1087","33055",900.031364167564
"1088","33056",4406.27838394206
"1089","33057",40790.8612270046
"1090","33058",5655.67284876033
"1091","33059",939.019999999999
"1092","33060",21145.6025517853
"1093","33063",4467.75636953023
"1094","33064",2984.9645626068
"1095","33065",296.82
"1096","33066",267.86
"1097","33067",27223.6005215007
"1098","33068",297.463588235294
"1099","33069",14
"1100","33070",87977.3428756394
"1101","33073",408.993333333333
"1102","33074",24777.5931933512
"1103","33075",41456.4474527971
"1104","33077",31918.2337745282
"1105","33078",7887.36147869074
"1106","33079",5583.96671847601
"1107","33080",499181.612828219
"1108","33081",4999.83333571962
"1109","33082",17696.8676229346
"1110","33084",1937.18698373686
"1111","33085",9557.60122218298
"1112","33086",698.555555555555
"1113","33087",380.908636363635
"1114","33088",34354.2083034166
"1115","33089",27160.4470200801
"1116","33090",1608.94977777778
"1117","33091",5921.46410920588
"1118","33092",1868.78797495116
"1119","33093",910.589999999998
"1120","33094",1957.51955960238
"1121","33095",21177.9524561555
"1122","33096",9005.20216578526
"1123","33097",509.011351035891
"1124","33098",10096.2411087671
"1125","33099",7556.20429545567
"1126","33100",5841.47396967495
"1127","33101",38346.8053617996
"1128","33102",3812.61366811387
"1129","33103",2998.69970588235
"1130","33104",53637.639852128
"1131","33105",2465.48055845262
"1132","33106",20644.8495547019
"1133","33107",52201.1415158079
"1134","33108",18086.4977167091
"1135","33109",4284.07072045372
"1136","33111",9859.35550554136
"1137","33112",4614.99602852681
"1138","33113",14784.4228295243
"1139","33114",255.319999999999
"1140","33116",33345.0836511484
"1141","33117",473.704337749523
"1142","33118",11262.6385997047
"1143","33119",280.009999999999
"1144","33121",68094.4937202043
"1145","33122",18042.313017918
"1146","33123",9971.99903363853
"1147","33124",8651.07363919888
"1148","33125",97427.453484875
"1149","33127",13817.1009864093
"1150","33128",39567.0913891482
"1151","33130",11724.6813163768
"1152","33132",1444.55691666667
"1153","33133",270.695939357253
"1154","33135",5930.22251638508
"1155","33136",1794.54663535387
"1156","33137",68183.537036933
"1157","33139",44374.260396791
"1158","33140",24803.1048972794
"1159","34001",2779.60197616033
"1160","34002",6855.70908652064
"1161","34004",4803.51403414252
"1162","34005",65850.6116921255
"1163","34010",6759.20960174167
"1164","34011",305.219999999999
"1165","34013",1454.48305444719
"1166","34014",14152.8513047674
"1167","34015",21541.6523673364
"1168","34016",210618.124263043
"1169","34017",3707.31646041175
"1170","34018",9842.3454993938
"1171","34019",417.059601335402
"1172","34020",12488.5365797162
"1173","34021",339.429999999999
"1174","34024",116820.795904742
"1175","34025",1992.75745098039
"1176","34026",1406.60572508615
"1177","34027",6338.82061062712
"1178","34028",267.07
"1179","34029",4593.40517908135
"1180","34031",37981.2074756803
"1181","34033",2266.22779882132
"1182","34034",31567.1174955813
"1183","34035",32436.9690708105
"1184","34036",37980.9779772179
"1185","34037",69428.699915651
"1186","34038",3315.1204153915
"1187","34039",5915.66587027774
"1188","34040",9047.27603792328
"1189","34041",29846.9211305108
"1190","34042",21185.8003945409
"1191","34043",2152.24360956274
"1192","34044",7772.3534862639
"1193","34045",3
"1194","34046",53.37
"1195","34047",4620.89189563298
"1196","34048",8973.28418420627
"1197","34049",6508.6192601774
"1198","34050",802.111458333332
"1199","34051",4168.68360839756
"1200","34052",5415.47003589549
"1201","34053",3006.20078160142
"1202","34054",15647.537993662
"1203","34055",851.982141738451
"1204","34056",319.438671016569
"1205","34057",7334.80322987741
"1206","34058",5746.24780432484
"1207","34059",3696.55236735968
"1208","34060",6671.26446557519
"1209","34061",2251.14993291712
"1210","34062",909.414820529428
"1211","34063",24235.0891778353
"1212","34064",13129.4057068023
"1213","34065",938.273266802986
"1214","34066",54524.8767669768
"1215","34068",139656.338174623
"1216","34070",3736.44966434775
"1217","34071",2744.45278079985
"1218","34072",16094.5763354264
"1219","34074",2476.47543372542
"1220","34075",10970.2357236737
"1221","34076",17385.0109474683
"1222","34079",9616.94828582376
"1223","34081",11251.1115152331
"1224","34082",9989.26095397219
"1225","34083",3370.94188564479
"1226","34084",2921.07945695719
"1227","34085",9531.82456866753
"1228","34086",1414.02155848546
"1229","34087",5628.0788334508
"1230","34088",3408.56443029406
"1231","34089",1418.13903148547
"1232","34090",1236.18633279869
"1233","34092",989.923961810465
"1234","34093",1023.85493793008
"1235","34095",781.149999999999
"1236","34096",1292.98274193548
"1237","34097",67630.0673087503
"1238","34098",18728.6885828102
"1239","34100",64004.9415204472
"1240","34102",121.8
"1241","35001",953.445959213997
"1242","35002",34044.8460482169
"1243","35010",222.71
"1244","35011",1459.95335136899
"1245","35014",47920.0359925816
"1246","35017",13553.4298131047
"1247","35027",556.211935483871
"1248","35031",3166.88413716861
"1249","35038",48.52
"1250","35043",2079.29983112373
"1251","35045",1663.3117344439
"1252","36001",52152.1665934852
"1253","36002",3276.48110601088
"1254","36004",335.459999999999
"1255","36005",8741.20243731068
"1256","36006",7382.61281375648
"1257","36007",7951.90336669703
"1258","36009",7306.28473861987
"1259","36010",7074.95925632641
"1260","36012",4088.50479211353
"1261","36013",1742.06751749539
"1262","36014",1724.9571706341
"1263","36015",4823.13295477576
"1264","36016",7398.49055672445
"1265","36017",748.109999999999
"1266","36019",5106.45478541283
"1267","36020",30281.1217041053
"1268","36021",3899.66250776982
"1269","36022",11873.19651862
"1270","36023",145275.308138309
"1271","36024",641.872573028636
"1272","36025",205094.195248847
"1273","36026",5311.89054184704
"1274","36027",163927.264835046
"1275","36029",2064.94433612346
"1276","36032",68730.3457598589
"1277","36033",2950.42357312978
"1278","36034",1139.7270891487
"1279","36035",1114.75701116836
"1280","36036",4130.43931508084
"1281","36037",10532.6966268664
"1282","36038",8479.60888759151
"1283","36039",273.734117647058
"1284","36040",11189.2356105116
"1285","36042",459.904090909091
"1286","36044",12951.200064609
"1287","36045",7158.11359455114
"1288","36047",9167.90990911184
"1289","36049",3190.52638373814
"1290","36050",21786.2317083078
"1291","36053",4043.89551457539
"1292","36054",2224.43065454545
"1293","36055",53001.0268681058
"1294","36056",1786.76
"1295","36057",11464.4409841837
"1296","36058",52220.5191795421
"1297","36060",372.828701923077
"1298","36061",171.248013513513
"1299","36062",15479.0644375852
"1300","36064",16741.2124956658
"1301","36065",9970.23680610756
"1302","36066",9757.1376490365
"1303","36067",1464.78643132953
"1304","36068",3781.16000612743
"1305","36069",6380.13112579087
"1306","36070",11793.7525841275
"1307","36071",8238.7507737967
"1308","36072",3663.91354134697
"1309","36074",11524.7065592807
"1310","36075",641.983480392157
"1311","36076",444.652141779789
"1312","36077",2807.23795465117
"1313","36079",412.29
"1314","36080",10228.3358956967
"1315","36081",7618.08314447288
"1316","36083",2138.62022996628
"1317","36084",18312.1730075248
"1318","36085",875.851430551221
"1319","36086",383.334954022988
"1320","36087",16350.2494126434
"1321","36088",22690.5506305867
"1322","36089",17.67
"1323","36091",205.219601265995
"1324","36092",69.2799999999998
"1325","36093",25284.4350070659
"1326","36094",6037.56918747773
"1327","36095",5962.84338976401
"1328","36096",3719.21363839298
"1329","36098",3951.80587703345
"1330","36099",30998.7486768752
"1331","36100",554.737842177967
"1332","36101",10199.508148333
"1333","36102",9537.24471719865
"1334","36103",4974.57681333077
"1335","36104",111534.259601814
"1336","36105",7657.46768572027
"1337","36106",478.558093097193
"1338","36107",1387.77183333333
"1339","36108",5097.23290278668
"1340","36109",179.43
"1341","36110",20397.2531923373
"1342","36112",3.24
"1343","36113",1164.05187943712
"1344","36116",2783.71117884156
"1345","36118",13408.2089459158
"1346","36120",6420.56559916167
"1347","36121",1884.46895334648
"1348","36122",619.427160493827
"1349","36123",53284.4405891403
"1350","36124",23512.6042327287
"1351","37001",4971.39883219504
"1352","37002",9182.39606926115
"1353","37006",13848.8276112231
"1354","37007",2067.09697846999
"1355","37008",1581.01422008462
"1356","37019",658.12298729867
"1357","37020",6175.67710363577
"1358","37022",233.219999999998
"1359","37024",1178.33404745835
"1360","37025",4969.97053243919
"1361","37027",10233.3893513924
"1362","37028",210.493076923077
"1363","37029",442.714535464535
"1364","37030",119.44
"1365","37031",8915.91770684332
"1366","37032",1490.29160391374
"1367","37033",230.79
"1368","37035",252.02
"1369","37037",3970.68958590771
"1370","37038",1210.23289620223
"1371","37039",71.27
"1372","37042",165.78
"1373","37043",54.7461498257837
"1374","37044",1927.08822549862
"1375","37048",1149.94507105318
"1376","37049",9489.04154405469
"1377","37051",2374.61236349158
"1378","37054",9781.13456194485
"1379","37056",19127.7714550449
"1380","37058",12505.7936074308
"1381","37059",22884.479840341
"1382","37063",125280.675224251
"1383","37064",2141.2859623122
"1384","37065",6100.52682089982
"1385","37069",671.622260101009
"1386","37070",121.199999999999
"1387","37072",801.254937736238
"1388","37074",1262.84373488798
"1389","37075",1639.58512987013
"1390","37076",387.509753783874
"1391","37080",1748.65517250749
"1392","37082",274.663684210526
"1393","37085",491.777999999998
"1394","37087",1236.17456861273
"1395","37088",98607.6639680347
"1396","37089",28.41
"1397","37090",1121.42519457439
"1398","37093",2786.45176517102
"1399","37097",651.589038253637
"1400","38001",817.565752423095
"1401","38002",12130.4872646315
"1402","38003",6322.14179233175
"1403","38004",1540.558283667
"1404","38006",28767.9071099839
"1405","38010",4663.72724271415
"1406","38012",7685.70794674176
"1407","38013",68.3
"1408","38016",26699.5972994149
"1409","38017",61.6502167993295
"1410","38020",9071.95292085048
"1411","38023",4231.36097484602
"1412","38024",9002.25894792652
"1413","38025",954.569897216967
"1414","38027",3465.76416812133
"1415","38028",1970.75442970411
"1416","38029",59.9699999999996
"1417","38030",3
"1418","38033",3093.69342379336
"1419","38034",19182.8648389173
"1420","38037",1075.51428571429
"1421","38038",33.8542519685039
"1422","38040",7556.36728971668
"1423","38041",3770.92907907795
"1424","38042",3505.04004362362
"1425","38043",94814.6402019148
"1426","38044",689.29
"1427","38045",2216.76213657022
"1428","38047",6738.32938336954
"1429","38048",16005.7434203808
"1430","38050",33.0699999999998
"1431","38051",9127.5256291088
"1432","38054",1040.98
"1433","38055",208.119999999999
"1434","38056",3080.83064821867
"1435","39001",62350.3701443123
"1436","39003",49620.681934206
"1437","39004",32001.0037106079
"1438","39006",2664.36233911983
"1439","39007",2368.2106326171
"1440","39008",40281.3463887065
"1441","39009",1713.01
"1442","39011",4990.14830901621
"1443","39012",9132.42433141436
"1444","39013",961.325177355277
"1445","39015",20898.1434287891
"1446","39016",3730.24980366802
"1447","39017",606.362205882352
"1448","39018",39102.830625028
"1449","39019",964.222058823528
"1450","39020",2231.49578653147
"1451","39021",1856.2982825115
"1452","39022",3074.99543879733
"1453","39024",3973.75140552606
"1454","39025",1526.63
"1455","39028",1294.7375
"1456","39030",1979.57495845557
"1457","39031",14310.419751736
"1458","39032",9049.84007312266
"1459","39033",17321.8869467685
"1460","39034",5106.2231156911
"1461","39035",12007.9403140345
"1462","39036",17100.7546412078
"1463","39037",29128.3399253627
"1464","39039",34.67
"1465","39040",1262.44726407285
"1466","39041",25939.1712971331
"1467","39042",2846.87464107229
"1468","39044",1697.04452215766
"1469","39045",9319.56751623667
"1470","39046",10136.5519528631
"1471","39047",2306.50355664979
"1472","39048",315.818605769231
"1473","39049",4652.15605474524
"1474","39050",10727.4957928496
"1475","39052",6010.7264482381
"1476","39053",33710.8320084273
"1477","39054",795.409282324248
"1478","39055",679.139999999999
"1479","39056",4670.98971815082
"1480","39057",1979.42800703896
"1481","39059",9403.42684605413
"1482","39060",3555.49131725611
"1483","39061",19119.9041684423
"1484","39063",62070.220215601
"1485","39064",27282.4450204547
"1486","39065",3759.79463684322
"1487","39066",1864.8106993007
"1488","39067",8851.46530732325
"1489","39068",3873.73380206694
"1490","39069",9180.81162189334
"1491","39070",3996.26983393101
"1492","39072",3470.82242300339
"1493","39074",36.538
"1494","39075",7157.91964079749
"1495","39077",8255.79978210753
"1496","39079",16454.0814859644
"1497","39080",371.48
"1498","39081",5119.29357610092
"1499","39082",13569.5688758819
"1500","39083",23.57
"1501","39084",1270.39373047356
"1502","39087",4589.73799829193
"1503","39088",8159.81692509298
"1504","39089",876.063846153845
"1505","39090",9021.58260672969
"1506","39092",701.638914728682
"1507","39093",30598.9415965609
"1508","39095",342886.984814803
"1509","39097",6851.76751757285
"1510","39098",168712.879928927
"1511","39099",2513.3967647312
"1512","39100",8765.57081928321
"1513","39101",982.980190416405
"1514","39102",1283.21342894603
"1515","39103",28656.5894342128
"1516","39106",6243.31998304368
"1517","39108",7791.00062332657
"1518","39109",18935.4824008189
"1519","39110",16973.5151867682
"1520","39111",3017.70873345001
"1521","39112",2422.46325881945
"1522","39113",10741.4531404312
"1523","39114",3320.65452755538
"1524","39115",59.37
"1525","39117",1478.08577797669
"1526","39118",9691.73132971415
"1527","39119",4694.40337281144
"1528","39120",59.4799999999998
"1529","39121",658.510321678321
"1530","39122",1838.69430867708
"1531","39124",568.086521739128
"1532","39126",763.664773519161
"1533","39127",4362.86608581896
"1534","39128",9046.82013345242
"1535","39129",3924.58276557476
"1536","39130",3811.74169051367
"1537","39131",11616.0141128965
"1538","39132",3463.09914263551
"1539","39133",1442.66642724049
"1540","39134",3603.20874644946
"1541","39135",11268.068890592
"1542","39136",2142.13464889823
"1543","39137",22932.2266977293
"1544","39138",15075.4977620919
"1545","39139",1085.36217391304
"1546","39140",62775.7795755408
"1547","4001",408.89
"1548","4002",478.069999999999
"1549","4003",24552.1175609856
"1550","4004",1670.90169228758
"1551","4005",13168.8863107211
"1552","4007",7947.60177913287
"1553","4008",190.73
"1554","4011",5641.88665087071
"1555","4013",208.73
"1556","4015",5626.27719405476
"1557","4020",4614.36215803026
"1558","4024",1705.98955903211
"1559","4026",27961.9048743955
"1560","4028",5962.89634123532
"1561","4029",50239.0832128624
"1562","4031",8295.0856507581
"1563","4033",57.4699999999996
"1564","4035",15887.9606993538
"1565","4038",981.867990232999
"1566","4039",38094.1177223079
"1567","4041",115963.737166494
"1568","4042",1580.81630509766
"1569","4045",581.073675213675
"1570","4046",195.768125
"1571","4048",1014.03263157895
"1572","4049",18200.3931550354
"1573","4050",2018.89379633311
"1574","4054",10211.8163265883
"1575","4057",7133.30438252318
"1576","4060",18288.5151883439
"1577","4063",12575.8017420359
"1578","4064",10972.2005461903
"1579","4065",1493.43377941307
"1580","4066",3027.59933925083
"1581","4068",14067.3742157423
"1582","4069",72.97
"1583","4070",991.904794795266
"1584","4075",376.993333333333
"1585","42001",2234.82977987878
"1586","42002",26464.0133993419
"1587","42003",40209.3434219563
"1588","42005",145.2105
"1589","42006",6277.57848464134
"1590","42007",793.439999999999
"1591","42009",3860.9582969034
"1592","42010",79837.3804162331
"1593","42012",1989.7758997409
"1594","42013",1095.062307994
"1595","42014",44913.3667614974
"1596","42015",4713.75494971051
"1597","42017",326.759999999999
"1598","42018",7148.33412481031
"1599","42020",1134.09372372925
"1600","42021",24324.9865590667
"1601","42022",2377.28951148504
"1602","42023",7567.83450680085
"1603","42024",57593.9735564519
"1604","42025",7106.07007654893
"1605","42026",5412.79020933453
"1606","42027",4336.70067118856
"1607","42028",6899.32414966876
"1608","42029",1307.02924931209
"1609","42031",15838.2002211457
"1610","42033",4004.4296794556
"1611","42034",3748.09846940991
"1612","42035",1318.07485
"1613","42036",14289.6913402335
"1614","42038",31750.5954220893
"1615","42039",1281.92476046836
"1616","42040",15852.8872979193
"1617","42041",244.239999999999
"1618","42043",8879.00793634974
"1619","42044",13020.7179308609
"1620","42046",46078.3407450775
"1621","42047",7250.96202251939
"1622","42050",1474.38
"1623","42051",13365.3420615854
"1624","42053",34.0129756097557
"1625","43001",5919.65046746285
"1626","43006",136.804975710513
"1627","43014",57.9189926289926
"1628","43016",517.818181818182
"1629","43017",670.22
"1630","43024",201.048853647739
"1631","43030",1187.68062327364
"1632","43031",104.5
"1633","43034",4631.23144378361
"1634","43036",23063.8831926306
"1635","43039",64945.2013705418
"1636","43041",1741.98064074668
"1637","43042",579.686
"1638","43043",446.67597512719
"1639","43047",31.5699999999997
"1640","43051",7354.88541335379
"1641","43052",477.341156076067
"1642","43053",204.6
"1643","44001",6335.50604649578
"1644","44003",12204.6244856748
"1645","44005",186.96375598086
"1646","44006",391.927997775305
"1647","44008",468.04
"1648","44009",75144.4170611921
"1649","44010",17914.2091615277
"1650","44011",2447.92023323134
"1651","44012",15150.8037668682
"1652","44013",10349.9671260698
"1653","44015",2017.14029793463
"1654","44016",3016.55956507209
"1655","44017",382.306443850816
"1656","44018",5003.12118585106
"1657","44020",10216.9162661536
"1658","44024",4564.05437670247
"1659","44026",44472.9380393348
"1660","44027",45.2852486187845
"1661","44028",3921.54859614055
"1662","44030",9486.28973346356
"1663","44031",345.09
"1664","44033",10210.2537881335
"1665","44036",2392.53372968406
"1666","44037",70449.5317637375
"1667","44038",2312.00569231728
"1668","44039",1842.47619602513
"1669","44041",21290.6833158333
"1670","44042",16137.7218005245
"1671","44043",121036.058304512
"1672","44045",4714.90034912884
"1673","44046",4811.14926996228
"1674","44047",1853.50208212057
"1675","44048",4860.67660906308
"1676","44049",1806.76227277858
"1677","44050",4759.69587719966
"1678","44051",826.048344474153
"1679","44053",15917.6359109824
"1680","44054",7069.33126729408
"1681","44055",6714.15997078281
"1682","44056",7263.96974503332
"1683","44057",4925.8852332308
"1684","44058",2310.43345188716
"1685","44059",149781.837945203
"1686","44060",3675.40013741873
"1687","44061",20107.158209931
"1688","44062",8152.74757110783
"1689","44063",287212.861574768
"1690","44064",851.267450980391
"1691","44065",1474.38030093167
"1692","44066",58.3299999999997
"1693","44067",1292.79040532213
"1694","44068",242.475849056603
"1695","44069",333.97
"1696","44071",2666.96300743353
"1697","44072",376.663279230595
"1698","44074",3183.46510137123
"1699","44075",5927.47999021333
"1700","44076",3039.85910257964
"1701","44077",459.418396288181
"1702","44078",2561.76162428311
"1703","44079",366.096321243523
"1704","44082",2469.760669792
"1705","44083",995.339999999998
"1706","44084",3009.85296263193
"1707","44086",155.97
"1708","44088",19877.937963297
"1709","44089",1589.2828809159
"1710","44090",6912.5345163288
"1711","44091",4798.83565605036
"1712","44093",3703.42669123779
"1713","44096",1456.96977939844
"1714","45001",60582.2222919542
"1715","45003",983.12
"1716","45004",1573.6869626999
"1717","45005",1923.56643736265
"1718","45006",132132.01166062
"1719","45007",3623.05522242072
"1720","45009",1372.41733675222
"1721","45012",80817.37247464
"1722","45014",9717.35356301835
"1723","45016",195467.284105674
"1724","45017",149.98
"1725","45019",1910.416163907
"1726","45020",30110.4522464401
"1727","45021",40070.4588064795
"1728","45022",21847.4906301099
"1729","45023",165.953283582089
"1730","45024",949.686608436396
"1731","45026",6810.38683271451
"1732","45028",1333.29569369206
"1733","45029",198.12
"1734","45031",3946.06325427051
"1735","45034",22658.9272967521
"1736","45035",10806.3170606986
"1737","45036",22717.2661106804
"1738","45038",330.317692307692
"1739","45042",561.84
"1740","45043",5838.32836345204
"1741","45045",34.34
"1742","45049",82.7677007399286
"1743","45052",3447.44667745801
"1744","45053",4538.78884387007
"1745","45055",529.589999999998
"1746","45058",3031.07307242838
"1747","45060",34996.3718196397
"1748","45061",73206.3168758612
"1749","45062",414.383926351029
"1750","45065",855.559999999996
"1751","45066",530.618229101991
"1752","45068",381514.744414585
"1753","45070",12431.2788147022
"1754","45071",1530.33321249983
"1755","45072",1554.88276727878
"1756","45073",35160.6634188849
"1757","45076",470.656794258373
"1758","45080",7017.80244831576
"1759","45081",4880.03676299758
"1760","45083",22193.1502226146
"1761","45086",141290.375108369
"1762","45089",8358.11878856306
"1763","45090",5364.56980946979
"1764","45095",172625.013508969
"1765","45096",4118.14278936073
"1766","45098",1774.46543186661
"1767","45099",10953.3763717885
"1768","45100",9112.86696762502
"1769","45102",11537.3277843669
"1770","45104",1266.71
"1771","45111",7394.53036650547
"1772","45112",1101.16315924109
"1773","45114",16460.45792562
"1774","45115",19311.1825782996
"1775","45116",216.905855572998
"1776","45122",20628.7599504436
"1777","45129",5392.21917165691
"1778","45131",536234.150344657
"1779","45133",9278.84460072804
"1780","45134",2150.22815795943
"1781","45136",12025.2955338837
"1782","45138",1285.94627619051
"1783","45140",737.235204802973
"1784","45142",3546.474915067
"1785","45143",2116.39859528394
"1786","45146",12198.9858997591
"1787","45148",9725.2236406676
"1788","45151",5723.42145081648
"1789","45152",4475.43667905469
"1790","45156",17569.8154474107
"1791","45158",7507.22956192946
"1792","45159",138.81
"1793","45167",10213.8447976576
"1794","45168",37823.9894683491
"1795","45169",17017.1466088752
"1796","45171",154.899978894151
"1797","45173",662.735187124701
"1798","45174",10371.7635765982
"1799","45175",80876.9661158813
"1800","45177",15413.7045000965
"1801","45181",13465.0911664739
"1802","45182",6126.08472754105
"1803","45185",714.34
"1804","45187",3150.70555005605
"1805","45188",211.48
"1806","45189",315.12
"1807","45191",4458.49968620817
"1808","45196",9373.99462720229
"1809","45198",32996.2743453301
"1810","45200",282.32
"1811","45202",15030.9217107961
"1812","45203",704.399393939394
"1813","45204",635.610891767493
"1814","45205",10923.1237312254
"1815","45207",701.625735294115
"1816","45211",56529.3520565126
"1817","45212",77207.8889687301
"1818","45213",965.451006630446
"1819","45218",41.8499999999998
"1820","45221",3795.46746460902
"1821","45224",734.07
"1822","45225",22693.8869554238
"1823","45226",11112.5646609425
"1824","45228",39583.8425518835
"1825","45229",304465.04795339
"1826","45232",7648.41809173318
"1827","45233",8029.19906054069
"1828","45237",16278.8681481199
"1829","45246",3914.1627689421
"1830","45248",2089.32948333333
"1831","45250",14203.3551483357
"1832","45251",14952.5985741092
"1833","45252",781.609166666667
"1834","45253",14604.4136371551
"1835","45254",16427.0560412477
"1836","45257",17605.3497202916
"1837","45260",61800.3454089485
"1838","45261",8485.47105772572
"1839","45263",3002.83258560291
"1840","45264",11898.818730972
"1841","45265",25273.6004301939
"1842","45266",2346.57092407659
"1843","45268",52494.8524219015
"1844","45271",14552.5174710345
"1845","45273",35.7038211382113
"1846","45275",34.2563965681595
"1847","45276",19714.7233250538
"1848","45278",169.000014740294
"1849","45281",576.480064988774
"1850","46001",3949.36186763341
"1851","46002",140.800657894737
"1852","46003",4689.97719813224
"1853","46004",1949.36368432651
"1854","46005",5413.67259311762
"1855","46008",382.04441198706
"1856","46010",715.862570750669
"1857","46011",6743.85598292068
"1858","46012",9926.12916969542
"1859","46014",989.591973214285
"1860","46019",2351.18086206896
"1861","46020",43065.9684451292
"1862","46022",156.800608876999
"1863","46023",3426.8464109872
"1864","46024",694.294342105263
"1865","46025",23418.1359753404
"1866","46026",1868.59705353438
"1867","46028",95417.9498670509
"1868","46030",20712.8516869804
"1869","46033",719.689999999999
"1870","49001",9348.17444316503
"1871","49002",39460.6820980365
"1872","49003",31271.3873143321
"1873","49005",777.549989371596
"1874","49006",6635.79999716389
"1875","49007",63082.0647989283
"1876","49008",36902.1593561587
"1877","49009",419.524487954536
"1878","49010",4673.78999541685
"1879","49011",22192.4410553269
"1880","49012",7420.42255059113
"1881","49013",17973.0644687399
"1882","49014",146398.109524695
"1883","49015",2883.04784156153
"1884","49016",883.964324324323
"1885","49017",44080.4471837009
"1886","49018",3807.92882051282
"1887","49019",1666.23379310345
"1888","49020",3485.45172519783
"1889","49022",449.178159590603
"1890","49023",23939.8368762687
"1891","49024",1921.45113059609
"1892","49026",5400.52094517475
"1893","49027",441.978597095576
"1894","49028",23585.7358549584
"1895","49029",1063.28054621849
"1896","49030",1129.89842105263
"1897","49032",32076.152833237
"1898","49033",26154.259677155
"1899","49034",857.583333333333
"1900","49035",2065.2180092371
"1901","49036",1715.86377272727
"1902","49037",58481.6841013524
"1903","49038",64380.8414395184
"1904","49039",1791.22116472078
"1905","49041",1974.42
"1906","49042",14850.6742836473
"1907","49043",19718.202064639
"1908","49044",2048.71447309834
"1909","49046",22347.1248077894
"1910","49047",4699.69617597156
"1911","49048",124063.91632104
"1912","49049",38213.9065767817
"1913","49050",4025.0778171222
"1914","49051",3434.57285523719
"1915","49052",1913.82610938785
"1916","49053",7110.76782198526
"1917","49054",9509.54315731033
"1918","49055",657.520199368314
"1919","49056",18024.9908147813
"1920","49057",87.4799999999998
"1921","49059",19618.3401392219
"1922","49060",7464.9583707548
"1923","49062",22068.1979711603
"1924","49063",18090.4784152637
"1925","49065",23739.8515498685
"1926","49066",41.4
"1927","49067",382.198507345737
"1928","50001",1034.07253913735
"1929","50002",2267.47363636363
"1930","50003",403.028577046572
"1931","50004",4440.63910861954
"1932","50005",16607.0708461024
"1933","50006",31119.6600223791
"1934","50007",14120.5165552754
"1935","50009",8517.74467814131
"1936","5001",173.85
"1937","50010",465.72
"1938","50011",64.055867768595
"1939","50012",3185.50773126132
"1940","50014",711.29
"1941","50015",1279.02846301445
"1942","50017",254.97
"1943","50018",8943.4589072512
"1944","50019",732.733076923076
"1945","50020",2888.55176918542
"1946","50022",25194.6302390721
"1947","50023",3353.30946849325
"1948","50027",107.169999999999
"1949","50028",10594.1213936319
"1950","50029",31981.2380842194
"1951","50031",5849.39974180491
"1952","50033",1223.15
"1953","50034",315.61
"1954","50035",401.783504086961
"1955","50036",10076.8611717369
"1956","50039",29379.1514335884
"1957","5004",34721.203611251
"1958","50040",125.96
"1959","50042",2183.40135638429
"1960","50044",3475.53801284261
"1961","50045",662.819455321284
"1962","50047",357.350067403108
"1963","50048",15592.0596644393
"1964","5005",14440.885666696
"1965","50050",16474.2091667598
"1966","50051",274.83
"1967","50052",17610.9085781095
"1968","50054",105596.513434767
"1969","50056",1357.24757646489
"1970","50058",6.52
"1971","50059",78308.3465015419
"1972","5006",11886.1498314171
"1973","50060",199.28
"1974","50061",36990.5428484581
"1975","50063",39.03
"1976","50064",13609.8337667914
"1977","50065",5983.70174171889
"1978","50066",8060.32644843321
"1979","50067",231.58636143112
"1980","50068",27480.5856479636
"1981","5007",35124.1811546953
"1982","5008",6105.16613039771
"1983","5009",9247.11178849243
"1984","5012",18502.9153277627
"1985","5015",92140.5431208208
"1986","5017",4441.54391943544
"1987","5018",586.605368603105
"1988","5019",550.449958419958
"1989","5020",7102.17409434751
"1990","5021",861.354679180468
"1991","5022",73.57375
"1992","5023",880.4
"1993","5024",3410.87459519405
"1994","5028",49296.4093531069
"1995","5029",20126.2737092673
"1996","5031",5019.58099236811
"1997","5032",20662.6980423289
"1998","5033",10940.3671544008
"1999","5034",16508.5813730705
"2000","5037",35970.1052315369
"2001","5038",8248.96021572183
"2002","5040",25472.4470102582
"2003","5041",1257.08354775706
"2004","5043",922.157367038341
"2005","5044",253.099
"2006","5045",11259.9411101796
